BehaviorSpace results (NetLogo 6.1.1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evacuation_scenario.nlogo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"app-T-F,attacker-speed-0.6-1.5,shooting-T,peace-350,mods-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/23/2020 06:59:54:763 +0100,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
min-pxcor,max-pxcor,min-pycor,max-pycor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[run number],app-info?,shooting?,num-peacefuls,visibility-mod,sound-mod,num-violents,shoot-noise,attack-prob,attackers-efectivity,attackers-speed,initial-positions,leaders-percentage,app-percentage,defense-prob,not-alerted-speed,mean-speed,max-speed-deviation,max-iter,app-mode,first-blood,crowd-running,what-is-a-crowd?,[step],not-app-killed,app-killed,app-killed + not-app-killed,not-app-accident,app-accident,not-app-accident + app-accident,not-app-in-secure-room,app-in-secure-room,not-app-in-secure-room + app-in-secure-room,not-app-rescued,app-rescued,not-app-rescued + app-rescued,rooms
121,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,12,3,15,4,4,8,78,37,115,85,126,211,true
123,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,322,8,4,12,2,1,3,71,31,102,94,139,233,true
128,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,328,12,2,14,1,0,1,77,51,128,100,107,207,true
125,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,304,12,14,26,4,2,6,54,78,132,91,95,186,true
131,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,297,8,7,15,3,0,3,69,50,119,93,120,213,true
126,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,404,14,5,19,2,2,4,63,71,134,97,96,193,true
127,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,379,8,1,9,0,3,3,60,70,130,112,96,208,true
132,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,315,13,6,19,0,5,5,76,48,124,77,125,202,true
129,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,390,10,10,20,1,3,4,69,68,137,100,89,189,true
136,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,308,9,1,10,2,3,5,81,32,113,96,126,222,true
134,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,286,13,1,14,2,1,3,57,73,130,108,95,203,true
135,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,8,3,11,0,1,1,87,37,124,89,125,214,true
133,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,318,14,2,16,2,4,6,75,53,128,88,112,200,true
130,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,491,12,8,20,3,2,5,67,60,127,93,105,198,true
137,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,311,10,7,17,4,2,6,62,68,130,102,95,197,true
138,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,345,23,5,28,1,4,5,62,58,120,84,113,197,true
139,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,252,10,0,10,0,5,5,72,47,119,94,122,216,true
141,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,293,3,3,6,0,2,2,68,49,117,113,112,225,true
143,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,255,6,4,10,0,1,1,70,45,115,102,122,224,true
147,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,279,9,4,13,3,2,5,68,45,113,97,122,219,true
140,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,436,5,3,8,1,0,1,80,40,120,115,106,221,true
142,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,409,8,6,14,2,2,4,64,67,131,102,99,201,true
144,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,335,17,8,25,2,1,3,64,70,134,98,90,188,true
145,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,391,11,5,16,4,3,7,60,70,130,92,105,197,true
148,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,377,23,4,27,0,2,2,55,65,120,94,107,201,true
149,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,301,9,5,14,4,1,5,67,42,109,105,117,222,true
150,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,307,12,2,14,1,2,3,74,45,119,83,131,214,true
146,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,408,13,5,18,0,0,0,72,71,143,90,99,189,true
152,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,245,9,4,13,0,3,3,82,50,132,96,106,202,true
153,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,283,13,7,20,1,3,4,83,37,120,85,121,206,true
155,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,265,14,3,17,3,0,3,78,52,130,89,111,200,true
156,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,362,9,2,11,3,2,5,75,42,117,89,128,217,true
154,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,338,12,6,18,2,1,3,65,70,135,93,101,194,true
151,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,15,15,30,0,1,1,67,64,131,104,82,186,true
157,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,349,11,5,16,1,0,1,77,56,133,96,104,200,true
161,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,331,13,3,16,2,2,4,64,40,104,94,132,226,true
158,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,446,14,4,18,1,2,3,84,52,136,91,102,193,true
162,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,325,11,6,17,2,3,5,62,45,107,94,127,221,true
159,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,334,9,5,14,3,2,5,78,58,136,89,106,195,true
163,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,322,8,7,15,2,1,3,72,62,134,95,103,198,true
164,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,267,17,4,21,2,2,4,63,70,133,95,97,192,true
160,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,8,5,13,5,5,10,70,53,123,92,111,203,true
168,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,288,15,8,23,3,1,4,62,60,122,82,119,201,true
169,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,300,11,4,15,2,3,5,51,77,128,77,125,202,true
165,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,402,21,9,30,1,3,4,64,73,137,92,87,179,true
170,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,343,3,7,10,2,0,2,60,41,101,96,141,237,true
166,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,10,3,13,4,1,5,71,55,126,103,102,205,true
172,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,298,7,3,10,2,0,2,70,55,125,105,108,213,true
167,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,436,9,9,18,1,2,3,50,74,124,109,96,205,true
171,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,351,3,7,10,0,1,1,66,45,111,104,124,228,true
175,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,289,10,8,18,3,0,3,73,52,125,76,128,204,true
173,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,313,5,5,10,0,2,2,74,61,135,101,102,203,true
176,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,266,5,7,12,4,5,9,70,42,112,99,118,217,true
180,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,184,3,3,6,1,2,3,67,39,106,111,124,235,true
174,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,368,13,8,21,0,0,0,54,76,130,101,98,199,true
178,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,237,9,3,12,1,2,3,67,39,106,106,123,229,true
185,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,225,8,4,12,3,0,3,62,48,110,105,120,225,true
182,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,393,11,4,15,3,0,3,66,50,116,88,128,216,true
177,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,461,16,2,18,3,4,7,71,39,110,87,128,215,true
181,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,258,6,2,8,3,2,5,58,60,118,96,123,219,true
184,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,305,16,2,18,1,1,2,84,39,123,89,118,207,true
187,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,249,8,1,9,2,1,3,71,51,122,71,145,216,true
179,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,7,3,10,2,4,6,65,40,105,90,138,228,true
183,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,355,18,3,21,1,0,1,66,63,129,103,96,199,true
192,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,275,8,10,18,3,2,5,65,60,125,88,114,202,true
188,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,200,3,4,7,0,3,3,64,40,104,110,126,236,true
186,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,7,4,11,3,1,4,78,19,97,94,143,237,true
189,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,260,9,1,10,2,3,5,75,42,117,90,128,218,true
191,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,437,21,7,28,0,1,1,68,71,139,81,101,182,true
190,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,301,8,7,15,5,1,6,78,49,127,90,112,202,true
194,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,261,6,0,6,2,4,6,66,58,124,90,124,214,true
193,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,270,12,6,18,1,2,3,59,51,110,106,113,219,true
197,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,398,16,3,19,0,1,1,73,43,116,102,112,214,true
199,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,383,13,6,19,0,5,5,63,68,131,102,93,195,true
201,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,329,16,9,25,3,1,4,65,68,133,84,104,188,true
198,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,333,9,17,26,2,0,2,69,66,135,93,94,187,true
200,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,351,11,5,16,2,1,3,64,62,126,94,111,205,true
195,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,371,12,1,13,7,5,12,69,61,130,105,90,195,true
196,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,407,18,3,21,4,2,6,71,61,132,86,105,191,true
202,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,268,10,2,12,2,3,5,67,42,109,88,136,224,true
203,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,233,12,3,15,2,3,5,81,48,129,72,129,201,true
208,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,158,5,1,6,0,4,4,74,33,107,96,137,233,true
206,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,249,11,3,14,0,2,2,57,50,107,103,124,227,true
205,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,346,16,2,18,4,1,5,57,68,125,80,122,202,true
214,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,178,3,3,6,4,3,7,89,39,128,78,131,209,true
204,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,447,12,4,16,3,1,4,58,47,105,97,128,225,true
210,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,210,7,5,12,1,3,4,79,46,125,74,135,209,true
207,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,12,5,17,0,3,3,67,43,110,83,136,219,true
216,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,234,8,3,11,2,2,4,75,50,125,73,137,210,true
211,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,357,17,1,18,1,4,5,60,76,136,104,87,191,true
212,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,288,14,3,17,2,3,5,67,69,136,78,114,192,true
209,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,388,19,4,23,2,3,5,66,62,128,99,95,194,true
215,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,275,12,3,15,0,1,1,82,53,135,94,105,199,true
213,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,443,17,5,22,3,1,4,69,76,145,89,90,179,true
219,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,311,8,5,13,1,4,5,84,34,118,84,130,214,true
218,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,360,5,4,9,0,5,5,77,46,123,101,112,213,true
217,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,323,15,3,18,2,0,2,60,56,116,110,104,214,true
223,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,277,6,7,13,1,4,5,72,40,112,85,135,220,true
220,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,348,6,4,10,1,3,4,74,59,133,92,111,203,true
221,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,333,7,6,13,1,1,2,74,64,138,104,93,197,true
225,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,236,14,2,16,2,5,7,69,56,125,93,109,202,true
227,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,264,10,4,14,3,4,7,76,59,135,81,113,194,true
222,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,485,12,4,16,4,1,5,69,65,134,101,94,195,true
224,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,377,7,7,14,3,4,7,64,67,131,107,91,198,true
226,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,12,3,15,3,0,3,79,39,118,80,131,211,true
232,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,6,2,8,2,2,4,66,48,114,111,112,223,true
230,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,359,12,3,15,3,2,5,72,48,120,83,127,210,true
228,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,474,11,2,13,2,0,2,71,56,127,80,128,208,true
229,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,360,10,4,14,2,1,3,68,64,132,90,111,201,true
236,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,335,12,1,13,0,1,1,79,52,131,87,118,205,true
235,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,279,7,8,15,2,1,3,48,59,107,109,116,225,true
231,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,13,8,21,3,1,4,62,43,105,105,114,219,true
233,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,312,6,2,8,2,2,4,66,66,132,104,102,206,true
238,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,204,5,5,10,5,2,7,69,44,113,93,127,220,true
234,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,374,18,3,21,2,0,2,60,78,138,84,105,189,true
240,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,324,15,9,24,0,2,2,62,60,122,96,106,202,true
248,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,146,5,2,7,1,1,2,68,22,90,100,151,251,true
239,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,283,11,7,18,0,3,3,60,60,120,99,110,209,true
237,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,444,10,3,13,1,1,2,74,51,125,109,101,210,true
244,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,260,5,2,7,1,0,1,77,43,120,90,132,222,true
241,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,332,13,5,18,4,5,9,74,44,118,88,117,205,true
242,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,328,18,5,23,1,3,4,79,58,137,97,89,186,true
247,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,383,9,2,11,3,2,5,61,55,116,105,113,218,true
243,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,347,17,12,29,1,6,7,60,64,124,99,91,190,true
246,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,353,5,1,6,2,3,5,78,44,122,111,106,217,true
245,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,419,8,7,15,1,4,5,63,56,119,96,115,211,true
249,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,310,9,5,14,3,1,4,76,50,126,83,123,206,true
254,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,226,13,4,17,3,0,3,76,51,127,78,125,203,true
253,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,290,7,3,10,1,4,5,71,44,115,81,139,220,true
250,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,8,3,11,2,1,3,64,51,115,90,130,220,true
251,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,398,21,6,27,5,7,12,70,49,119,80,112,192,true
255,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,213,10,7,17,1,2,3,64,66,130,90,110,200,true
252,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,396,14,4,18,4,3,7,58,56,114,100,111,211,true
259,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,315,9,0,9,1,1,2,63,39,102,114,123,237,true
260,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,273,14,1,15,1,1,2,72,59,131,100,102,202,true
261,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,250,11,6,17,5,3,8,60,62,122,107,96,203,true
257,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,327,6,3,9,0,2,2,60,72,132,112,95,207,true
258,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,386,9,13,22,4,2,6,61,56,117,113,92,205,true
262,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,265,3,6,9,2,7,9,60,37,97,108,127,235,true
263,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,351,9,2,11,3,4,7,74,39,113,86,133,219,true
256,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,500,10,3,13,1,2,3,59,71,130,115,87,202,true
270,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,193,3,3,6,1,4,5,55,53,108,116,115,231,true
269,true,true,350,1,1,2,0.5,0.5,0.5,0.6,[0 73],0.2,50,0.1,0.5,2,0.15,500,2,true,true,20,229,8,5,13,1,2,3,63,32,95,115,124,239,true
